ID RMU,Universitate,ID Universitate,Facultate,ID Facultate,Tara,ID Tara,Localitate,ID Localitate,Domeniu studiu,ID Domeniu studiu,Specializare,ID Specializare,Tip acreditare,ID Tip acreditare,Forma invatamant,ID Forma invatamant,Ciclu de studiu,ID Ciclu de studiu,Limba predare,ID Limba predare,Durata studiu,Numar credite,An
7083,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Educaţie Fizică şi Sport,153,România,160,CLUJ-NAPOCA,4413,Știința sportului și educației fizice,101,Antrenament şi performanţă sportivă,1612,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
7082,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,"Facultatea de Ştiinţe Politice, Administrative şi ale Comunicării",152,România,160,CLUJ-NAPOCA,4413,Ştiinţe administrative,20,Managementul proiectelor și evaluarea programelor în sfera administraţiei publice,1611,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
7081,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,"Facultatea de Ştiinţe Politice, Administrative şi ale Comunicării",152,România,160,CLUJ-NAPOCA,4413,Ştiinţe administrative,20,"Ştiinţă, tehnologie şi inovaţie în administraţia publică/ Science, technology and innovation in public governance",1610,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Engleză,2,2,120,2020
7080,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,"Facultatea de Ştiinţe Politice, Administrative şi ale Comunicării",152,România,160,CLUJ-NAPOCA,4413,Ştiinţe administrative,20,Politici de sănătate şi management sanitar,1609,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
7079,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,"Facultatea de Ştiinţe Politice, Administrative şi ale Comunicării",152,România,160,CLUJ-NAPOCA,4413,Ştiinţe administrative,20,Managementul instituţiilor publice şi non-profit,1608,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Engleză,2,2,120,2020
7077,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,"Facultatea de Ştiinţe Politice, Administrative şi ale Comunicării",152,România,160,CLUJ-NAPOCA,4413,Ştiinţe administrative,20,Administraţie publică,1606,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Engleză,2,2,120,2020
7076,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,"Facultatea de Ştiinţe Politice, Administrative şi ale Comunicării",152,România,160,CLUJ-NAPOCA,4413,Ştiinţe administrative,20,Administraţie publică,1606,A,3,Învăţământ cu frecvenţă redusă (IFR),2,Master,2,Română,8,2,120,2020
7075,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,"Facultatea de Ştiinţe Politice, Administrative şi ale Comunicării",152,România,160,CLUJ-NAPOCA,4413,Ştiinţe administrative,20,Administraţie publică,1606,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
7074,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,"Facultatea de Ştiinţe Politice, Administrative şi ale Comunicării",152,România,160,CLUJ-NAPOCA,4413,Ştiinţe administrative,20,Analiza şi managementul conflictelor/ Conflict analysis and management,1605,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Engleză,2,2,120,2020
7073,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Ştiinţe Economice şi Gestiunea Afacerilor,149,România,160,CLUJ-NAPOCA,4413,Marketing,31,Strategii şi politici de marketing,1604,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Maghiară,7,2,120,2020
7072,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Ştiinţe Economice şi Gestiunea Afacerilor,149,România,160,CLUJ-NAPOCA,4413,Marketing,31,Strategii şi politici de marketing,1604,A,3,Învăţământ cu frecvenţă redusă (IFR),2,Master,2,Română,8,2,120,2020
7071,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Ştiinţe Economice şi Gestiunea Afacerilor,149,România,160,CLUJ-NAPOCA,4413,Marketing,31,Strategii şi politici de marketing,1604,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
7069,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Studii Europene,150,România,160,CLUJ-NAPOCA,4413,Management,30,Management performant,1602,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
7068,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Ştiinţe Economice şi Gestiunea Afacerilor,149,România,160,CLUJ-NAPOCA,4413,Management,30,Managementul resurselor umane,917,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
7067,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Ştiinţe Economice şi Gestiunea Afacerilor,149,România,160,CLUJ-NAPOCA,4413,Management,30,Managementul resurselor umane,917,A,3,Învăţământ cu frecvenţă redusă (IFR),2,Master,2,Română,8,2,120,2020
7066,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Ştiinţe Economice şi Gestiunea Afacerilor,149,România,160,SFÎNTU GHEORGHE,5060,Management,30,Managementul dezvoltării afacerilor,1601,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
7065,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Ştiinţe Economice şi Gestiunea Afacerilor,149,România,160,CLUJ-NAPOCA,4413,Management,30,Managementul dezvoltării afacerilor,1601,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
7064,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Ştiinţe Economice şi Gestiunea Afacerilor,149,România,160,CLUJ-NAPOCA,4413,Management,30,Managementul dezvoltării afacerilor,1601,A,3,Învăţământ cu frecvenţă redusă (IFR),2,Master,2,Română,8,2,120,2020
7063,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Ştiinţe Economice şi Gestiunea Afacerilor,149,România,160,CLUJ-NAPOCA,4413,Management,30,Managementul dezvoltării afacerilor,1601,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Engleză,2,2,120,2020
7062,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Ştiinţe Economice şi Gestiunea Afacerilor,149,România,160,CLUJ-NAPOCA,4413,Management,30,Managementul afacerilor,1029,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Maghiară,7,2,120,2020
7061,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Ştiinţe Economice şi Gestiunea Afacerilor,149,România,160,CLUJ-NAPOCA,4413,Management,30,International business management,1600,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Engleză,2,2,120,2020
7058,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Ştiinţe Economice şi Gestiunea Afacerilor,149,România,160,CLUJ-NAPOCA,4413,Finanţe,25,Gestiune financiară corporativă,1597,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Maghiară/Engleză,22,2,120,2020
7057,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Ştiinţe Economice şi Gestiunea Afacerilor,149,România,160,CLUJ-NAPOCA,4413,Finanţe,25,Fiscalitate,1024,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
7056,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Ştiinţe Economice şi Gestiunea Afacerilor,149,România,160,CLUJ-NAPOCA,4413,Finanţe,25,Finanțe corporative-asigurări,1596,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
7054,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Ştiinţe Economice şi Gestiunea Afacerilor,149,România,160,CLUJ-NAPOCA,4413,Finanţe,25,Bănci şi pieţe de capital,1595,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
7051,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Ştiinţe Economice şi Gestiunea Afacerilor,149,România,160,CLUJ-NAPOCA,4413,Economie şi afaceri internaţionale,29,Management internațional,1593,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Germană,4,2,120,2020
7049,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Ştiinţe Economice şi Gestiunea Afacerilor,149,România,160,CLUJ-NAPOCA,4413,Economie şi afaceri internaţionale,29,Afaceri internaţionale,1050,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
7047,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Ştiinţe Economice şi Gestiunea Afacerilor,149,România,160,CLUJ-NAPOCA,4413,Economie,24,Gestiunea şi evaluarea proiectelor,1591,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
7044,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Ştiinţe Economice şi Gestiunea Afacerilor,149,România,160,CLUJ-NAPOCA,4413,Economie,24,Dezvoltare regională durabilă,1588,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
7043,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Ştiinţe Economice şi Gestiunea Afacerilor,149,România,160,CLUJ-NAPOCA,4413,Economie,24,Agrobusiness,1587,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
7042,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Ştiinţe Economice şi Gestiunea Afacerilor,149,România,160,CLUJ-NAPOCA,4413,Contabilitate,27,"Management contabil, audit şi control",1586,A,3,Învăţământ cu frecvenţă redusă (IFR),2,Master,2,Română,8,2,120,2020
7041,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Ştiinţe Economice şi Gestiunea Afacerilor,149,România,160,CLUJ-NAPOCA,4413,Contabilitate,27,"Management contabil, audit şi control",1586,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
7040,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Ştiinţe Economice şi Gestiunea Afacerilor,149,România,160,CLUJ-NAPOCA,4413,Contabilitate,27,Expertiză contabilă şi audit,1585,A,3,Învăţământ cu frecvenţă redusă (IFR),2,Master,2,Română,8,2,120,2020
7039,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Ştiinţe Economice şi Gestiunea Afacerilor,149,România,160,CLUJ-NAPOCA,4413,Contabilitate,27,Expertiză contabilă şi audit,1585,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
7038,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Ştiinţe Economice şi Gestiunea Afacerilor,149,România,160,CLUJ-NAPOCA,4413,Contabilitate,27,Diagnostic şi evaluare,1584,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
7036,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Ştiinţe Economice şi Gestiunea Afacerilor,149,România,160,CLUJ-NAPOCA,4413,Contabilitate,27,Auditul şi managementul financiar al fondurilor europene,1582,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
7035,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Ştiinţe Economice şi Gestiunea Afacerilor,149,România,160,CLUJ-NAPOCA,4413,Cibernetică și statistică,96,Sisteme de asistare a deciziilor economice,1581,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
7034,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Ştiinţe Economice şi Gestiunea Afacerilor,149,România,160,CLUJ-NAPOCA,4413,Cibernetică și statistică,96,Econometrie şi statistică aplicată,1580,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
7033,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Ştiinţe Economice şi Gestiunea Afacerilor,149,România,160,CLUJ-NAPOCA,4413,Informatică economică,97,E-Business,992,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
7032,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Ştiinţe Economice şi Gestiunea Afacerilor,149,România,160,CLUJ-NAPOCA,4413,Administrarea afacerilor,26,"Administrarea afacerilor în turism, comerţ şi servicii",1579,A,3,Învăţământ cu frecvenţă redusă (IFR),2,Master,2,Română,8,2,120,2020
7030,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Business,151,România,160,CLUJ-NAPOCA,4413,Administrarea afacerilor,26,Administrarea afacerilor internaţionale,1577,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Engleză,2,2,120,2020
7029,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Business,151,România,160,CLUJ-NAPOCA,4413,Administrarea afacerilor,26,Management hotelier,1576,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
7028,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Business,151,România,160,CLUJ-NAPOCA,4413,Administrarea afacerilor,26,Management hotelier,1576,A,3,Învăţământ cu frecvenţă redusă (IFR),2,Master,2,Română,8,2,120,2020
7027,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Business,151,România,160,CLUJ-NAPOCA,4413,Administrarea afacerilor,26,Administrarea afacerilor,969,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
7026,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Business,151,România,160,CLUJ-NAPOCA,4413,Administrarea afacerilor,26,Administrarea afacerilor,969,A,3,Învăţământ cu frecvenţă redusă (IFR),2,Master,2,Română,8,2,120,2020
7025,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Psihologie şi Ştiinţe ale Educaţiei,148,România,160,CLUJ-NAPOCA,4413,Ştiinţe ale educaţiei,22,Metode şi practici alternative în învăţământul primar şi preşcolar,1575,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Maghiară,7,2,120,2020
7024,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Psihologie şi Ştiinţe ale Educaţiei,148,România,160,CLUJ-NAPOCA,4413,Ştiinţe ale educaţiei,22,Management educaţional,725,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
7023,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Psihologie şi Ştiinţe ale Educaţiei,148,România,160,CLUJ-NAPOCA,4413,Ştiinţe ale educaţiei,22,Terapia limbajului şi audiologie educaţională,1574,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
7022,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Psihologie şi Ştiinţe ale Educaţiei,148,România,160,CLUJ-NAPOCA,4413,Ştiinţe ale educaţiei,22,"Management, consiliere şi asistenţă psihopedagogică în instituţiile incluzive",1573,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
7021,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Psihologie şi Ştiinţe ale Educaţiei,148,România,160,CLUJ-NAPOCA,4413,Ştiinţe ale educaţiei,22,Management curricular,1572,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
7019,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Psihologie şi Ştiinţe ale Educaţiei,148,România,160,CLUJ-NAPOCA,4413,Ştiinţe ale educaţiei,22,"Didactica limbii şi literaturii germane, cultura şi civilizatia germană a Europei Centrale şi de Sud-Est",1570,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Germană,4,2,120,2020
7017,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Psihologie şi Ştiinţe ale Educaţiei,148,România,160,CLUJ-NAPOCA,4413,Ştiinţe ale educaţiei,22,Consiliere şcolară şi asistenţă psihopedagogică,1568,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
7016,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Psihologie şi Ştiinţe ale Educaţiei,148,România,160,CLUJ-NAPOCA,4413,Ştiinţe ale educaţiei,22,Consiliere şcolară şi asistenţă psihopedagogică,1568,A,3,Învăţământ cu frecvenţă redusă (IFR),2,Master,2,Română,8,2,120,2020
7015,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Psihologie şi Ştiinţe ale Educaţiei,148,România,160,CLUJ-NAPOCA,4413,Psihologie,23,Tehnici psihologice pentru controlul comportamentului şi dezvoltarea potenţialului uman,1567,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
7013,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Psihologie şi Ştiinţe ale Educaţiei,148,România,160,CLUJ-NAPOCA,4413,Psihologie,23,Psihologie judiciară,1565,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
7012,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Psihologie şi Ştiinţe ale Educaţiei,148,România,160,CLUJ-NAPOCA,4413,Psihologie,23,"Psihologie clinică, consiliere psihologică şi psihoterapie",1294,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
7011,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Psihologie şi Ştiinţe ale Educaţiei,148,România,160,CLUJ-NAPOCA,4413,Psihologie,23,Psihologia sănătăţii publice și clinice,1564,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
7010,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Psihologie şi Ştiinţe ale Educaţiei,148,România,160,CLUJ-NAPOCA,4413,Psihologie,23,Psihologia resurselor umane şi sănătate organizaţională,1563,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
7009,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Psihologie şi Ştiinţe ale Educaţiei,148,România,160,CLUJ-NAPOCA,4413,Psihologie,23,Consultanţă şi intervenţie psihologică,1562,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Maghiară,7,2,120,2020
7008,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Psihologie şi Ştiinţe ale Educaţiei,148,România,160,CLUJ-NAPOCA,4413,Psihologie,23,Consiliere şi intervenţii psihologice în dezvoltarea umană,1561,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
7006,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Sociologie şi Asistenţă Socială,147,România,160,CLUJ-NAPOCA,4413,Sociologie,16,Sociologie aplicată în dezvoltarea locală,1559,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Maghiară,7,2,120,2020
7005,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Sociologie şi Asistenţă Socială,147,România,160,CLUJ-NAPOCA,4413,Sociologie,16,Sociologie aplicată în conducerea instituţiilor publice şi a ONG-urilor,1558,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Maghiară,7,2,120,2020
7004,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Sociologie şi Asistenţă Socială,147,România,160,CLUJ-NAPOCA,4413,Sociologie,16,Managementul strategic al resurselor umane,1557,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
7003,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Sociologie şi Asistenţă Socială,147,România,160,CLUJ-NAPOCA,4413,Sociologie,16,"Comunicare, societate şi mass media",1556,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
7001,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Sociologie şi Asistenţă Socială,147,România,160,CLUJ-NAPOCA,4413,Sociologie,16,Antropologie aplicată,1554,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
6990,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,"Facultatea de Ştiinţe Politice, Administrative şi ale Comunicării",152,România,160,CLUJ-NAPOCA,4413,Ştiinţe politice,18,Proiectarea cercetării şi analiza datelor în ştiinţe sociale/ Research design and data Analysis in Social Sciences,1543,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Engleză,2,2,120,2020
