ID RMU,Nume,Domeniu studiu,ID Domeniu studiu,Ramura stiinta,Domeniu fundamental,Ciclu de studii,ID Ciclu de studii,An
4282,Managementul proiectelor europene,Inginerie şi management,66,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Master,2,2020
4288,Managementul proiectelor,Administrarea afacerilor,26,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
4291,Managementul operaţional la frontiera externă Schengen,Ordine publică și siguranță națională,95,"Ştiinţe militare, informaţii şi ordine publică",Ştiinţe sociale,Master,2,2020
4294,Managementul investigării fraudelor,Ordine publică și siguranță națională,95,"Ştiinţe militare, informaţii şi ordine publică",Ştiinţe sociale,Master,2,2020
4297,Managementul cooperării poliţieneşti internaţionale,Ordine publică și siguranță națională,95,"Ştiinţe militare, informaţii şi ordine publică",Ştiinţe sociale,Master,2,2020
4300,Managementul calităţii,Inginerie şi management,66,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Master,2,2020
4303,Managementul calităţii,Inginerie industrială,56,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Master,2,2020
4306,Managementul afacerilor,Administrarea afacerilor,26,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
4309,Managementul activităţilor informative,Ordine publică și siguranță națională,95,"Ştiinţe militare, informaţii şi ordine publică",Ştiinţe sociale,Master,2,2020
4312,Managementul activităţilor de ordine publică şi siguranţă naţională,Ordine publică și siguranță națională,95,"Ştiinţe militare, informaţii şi ordine publică",Ştiinţe sociale,Master,2,2020
4315,Management şi administrarea afacerilor,Administrarea afacerilor,26,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
4318,Management intercultural,Management,30,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
4321,Management educaţional,Management,30,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
4324,Inginerie software,Calculatoare şi tehnologia informaţiei,44,"Ingineria sistemelor, calculatoare şi tehnologia informaţiei",Ştiinţe inginereşti,Master,2,2020
4327,Geomatică,Geografie,6,Ştiinţele pământului şi atmosferei,Matematică şi ştiinţe ale naturii,Master,2,2020
4330,Evaluarea politicilor şi a programelor publice europene,Relaţii internaţionale şi studii europene,19,Ştiinţe politice,Ştiinţe sociale,Master,2,2020
4333,Energii regenerabile,Inginerie energetică,54,"Inginerie electrică, electronică şi telecomunicaţii",Ştiinţe inginereşti,Master,2,2020
4336,Economie şi administrarea afacerilor,Administrarea afacerilor,26,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
4339,Drepturile omului,Drept,15,Ştiinţe juridice,Ştiinţe sociale,Master,2,2020
4342,Design vestimentar,Inginerie industrială,56,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Master,2,2020
4345,Comunicare socială proactivă a poliţiei,Ordine publică și siguranță națională,95,"Ştiinţe militare, informaţii şi ordine publică",Ştiinţe sociale,Master,2,2020
4348,Combaterea criminalităţii organizate,Ordine publică și siguranță națională,95,"Ştiinţe militare, informaţii şi ordine publică",Ştiinţe sociale,Master,2,2020
4351,Biologie moleculară şi biotehnologii,Biotehnologii,43,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Master,2,2020
4354,Antreprenoriat,Administrarea afacerilor,26,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
4357,Administrarea afacerilor internaţionale,Economie şi afaceri internaţionale,29,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
4360,Management în sport,Management în sport,115,Ştiinţa Sportului şi Educaţiei Fizice,Ştiinţa Sportului şi Educaţiei Fizice,Licență,1,2020
4363,Comunicare și media emergente,Ştiinţe ale comunicării,21,Ştiinţe ale comunicării,Ştiinţe sociale,Licență,1,2020
4366,Studii de conflict,Ştiinţe administrative,20,Ştiinţe administrative,Ştiinţe sociale,Licență,1,2020
4369,Amenajări hidrotehnice și protecția mediului,Ingineria mediului,62,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
4074,Bioeconomie/ Bioeconomy,Inginerie şi management în agricultură şi dezvoltare rurală,83,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Master,2,2020
4064,Lingvistică aplicată - Perspective moderne în didactica limbii engleze/ Applied Linguistics - Modern Perspectives in ELT,Filologie,99,Filologie,Ştiinţe umaniste şi arte,Master,2,2020
4052,Procesarea şi designul avansat al materialelor/ Advanced materials processing and design,Inginerie chimică,48,Chimie şi inginerie chimică,Matematică şi ştiinţe ale naturii,Master,2,2020
4040,"Transporturi și logistică verzi, inteligente și integrate/ Green, Smart and Integrated Transport and Logistics",Ingineria transporturilor,67,Ingineria transporturilor,Ştiinţe inginereşti,Master,2,2020
4037,Sisteme complexe/ Complex systems,Ingineria sistemelor,65,"Ingineria sistemelor, calculatoare şi tehnologia informaţiei",Ştiinţe inginereşti,Master,2,2020
4034,Sisteme cyber-fizice/ Cyber physical systems,Ingineria sistemelor,65,"Ingineria sistemelor, calculatoare şi tehnologia informaţiei",Ştiinţe inginereşti,Master,2,2020
4031,Antreprenoriat şi ingineria afacerilor/ Business Engineering and Entrepreneurship,Inginerie şi management,66,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Master,2,2020
4022,Ingineria şi ştiinţa mediului acvatic/ Aquatic Environment Engineering an Science,Inginerie civilă și instalații,85,Inginerie civilă,Ştiinţe inginereşti,Master,2,2020
4019,Reprezentare digitală şi managementul informaţiilor în construcţii (BIM),Inginerie şi management,66,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Master,2,2020
4010,Arta designului de jocuri/ Art of Game Design,Cinematografie şi media,33,Arte,Ştiinţe umaniste şi arte,Master,2,2020
4004,Securitate cibernetică/ Cyber Security,"Inginerie electronică, telecomunicaţii şi tehnologii informaţionale",53,"Inginerie electrică, electronică şi telecomunicaţii",Ştiinţe inginereşti,Master,2,2020
3995,Arte digitale interactive/ Digital interactive arts,Cinematografie şi media,33,Arte,Ştiinţe umaniste şi arte,Master,2,2020
3989,Artă muzicală/ Musical Art,Muzică,34,Arte,Ştiinţe umaniste şi arte,Master,2,2020
3983,Inginerie marină/ Marine Engineering,Inginerie navală și navigație,86,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Master,2,2020
3944,Administrarea afacerilor agricole/ Agricultural business administration,Inginerie şi management în agricultură şi dezvoltare rurală,83,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Master,2,2020
3941,"Analiza volumelor mari de date - metode şi tehnologii/ Big data - Data science, Analytics and tehnologies",Informatică,4,Informatică,Matematică şi ştiinţe ale naturii,Master,2,2020
3786,Securitate şi logică aplicată/ Security and Applied Logic,Informatică,4,Informatică,Matematică şi ştiinţe ale naturii,Master,2,2020
3759,Traducere şi terminologii în context european,Filologie,99,Filologie,Ştiinţe umaniste şi arte,Master,2,2020
3711,Management financiar-contabil,Finanţe,25,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
3702,Polimeri şi biopolimeri inteligenţi/ Smart polymers and biopolymers,Inginerie chimică,48,Chimie şi inginerie chimică,Matematică şi ştiinţe ale naturii,Master,2,2020
3690,Sisteme moderne de fabricaţie şi mentenanţă/ Modern systems of manufacturing & maintenance,Inginerie industrială,56,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Master,2,2020
3660,"Relaţii internaţionale, politică externă şi managementul crizelor/ International Relations Foreign Policy and Crises Management",Relaţii internaţionale şi studii europene,19,Ştiinţe politice,Ştiinţe sociale,Master,2,2020
3624,Masterat în politică şi societate europeană/ European Politics and Society,Ştiinţe politice,18,Ştiinţe politice,Ştiinţe sociale,Master,2,2020
3621,Studii de mediu şi dezvoltare durabilă/ Environmental Studies and Sustainable Development,Ştiinţe politice,18,Ştiinţe politice,Ştiinţe sociale,Master,2,2020
3549,Ingineria sistemelor electrice integrate în autovehicule/ Integrated electrical systems engineering in vehicles,Inginerie electrică,52,"Inginerie electrică, electronică şi telecomunicaţii",Ştiinţe inginereşti,Master,2,2020
3546,Ingineria sistemelor electrice integrate în vehicule/ Integrated electrical systems engineering in vehicles,Inginerie electrică,52,"Inginerie electrică, electronică şi telecomunicaţii",Ştiinţe inginereşti,Master,2,2020
3468,Eficienţa energetică a instalaţiilor din clădiri/ Efficacite energetique des instalations techniques du batiment,Inginerie civilă și instalații,85,Inginerie civilă,Ştiinţe inginereşti,Master,2,2020
3465,Fizică teoretică şi computaţională/ Theoretical and Computational Physics,Fizică,2,Fizică,Matematică şi ştiinţe ale naturii,Master,2,2020
3453,Sociologie și managementul îmbătrânirii (interdisciplinar cu Asistență socială),Sociologie,16,Sociologie,Ştiinţe sociale,Master,2,2020
3444,Politici de mediu pentru dezvoltarea durabilă,Ştiinţa mediului,8,Ştiinţele pământului şi atmosferei,Matematică şi ştiinţe ale naturii,Master,2,2020
3438,"Filosofie, politică şi economie/ Philosophy, politics and economics",Filosofie,9,Filosofie,Ştiinţe umaniste şi arte,Master,2,2020
3423,Comunicare şi afaceri europene/ Communication and EU affairs,Ştiinţe ale comunicării,21,Ştiinţe ale comunicării,Ştiinţe sociale,Master,2,2020
3417,Management şi inovare digitală/ Management and digital innovation,Management,30,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
3405,Comunicare internaţională şi diplomaţie publică,Ştiinţe ale comunicării,21,Ştiinţe ale comunicării,Ştiinţe sociale,Master,2,2020
3366,Sănătate publică/ Master of public health,Ştiinţe administrative,20,Ştiinţe administrative,Ştiinţe sociale,Master,2,2020
3354,Drepturile omului/ Droits de l'homme,Drept,15,Ştiinţe juridice,Ştiinţe sociale,Master,2,2020
3336,Literatură română şi dialog pluri-identitar - paradigme culturale şi didactice contemporane,Filologie,99,Filologie,Ştiinţe umaniste şi arte,Master,2,2020
3324,Administrarea afacerilor/ Business administration,Administrarea afacerilor,26,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
3321,Management aprofundat/ Advanced management,Management,30,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
3318,Administrarea afacerilor internaţionale/ International business administration,Economie şi afaceri internaţionale,29,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
3234,Dezvoltare internaţională şi administrarea afacerilor globale/ International development and management of global affairs,Relaţii internaţionale şi studii europene,19,Ştiinţe politice,Ştiinţe sociale,Master,2,2020
3155,Producţie de film documentar/ Documentary filmmaking,Cinematografie şi media,33,Arte,Ştiinţe umaniste şi arte,Master,2,2020
3141,"Fizica atomului, nucleului, particulelor elementare, astrofizică şi aplicaţii/ Physics of atom, nucleus and elementary particles, Astrophysics and applications",Fizică,2,Fizică,Matematică şi ştiinţe ale naturii,Master,2,2020
3140,Fizica materialelor avansate şi nanostructuri/ Physics of advanced materials and nanostructures,Fizică,2,Fizică,Matematică şi ştiinţe ale naturii,Master,2,2020
3137,"Istoria ideilor, mentalităţilor şi culturii de masă (sec. XIX - XXI)",Istorie,12,Istorie,Ştiinţe umaniste şi arte,Master,2,2020
3131,Fizică aplicată/ Applied Physics,Fizică,2,Fizică,Matematică şi ştiinţe ale naturii,Master,2,2020
3130,Fizică teoretică/ Theoretical Physics,Fizică,2,Fizică,Matematică şi ştiinţe ale naturii,Master,2,2020
3126,Management strategic şi dezvoltarea afacerilor/ Strategic management and business development,Management,30,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
3116,Afaceri internaţionale şi antreprenoriat/ International Business and Entrepreneurship,Economie şi afaceri internaţionale,29,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
3103,Inginerie energetică/ Energy engineering,Inginerie energetică,54,"Inginerie electrică, electronică şi telecomunicaţii",Ştiinţe inginereşti,Master,2,2020
3101,Inginerie de mentenanţă pentru ELI - NP,Ştiinţe inginereşti aplicate,70,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Master,2,2020
3100,"Gastronomie, nutriţie şi dietetică alimentară / Gastronomy, nutrition and dietetics",Ingineria produselor alimentare,58,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Master,2,2020
3095,Fizica şi tehnologia materialelor avansate/ Physics and Technology of Advanced Materials,Fizică,2,Fizică,Matematică şi ştiinţe ale naturii,Master,2,2020
3094,Design inovativ integrat / Innovation based integrated design,Arte vizuale,35,Arte,Ştiinţe umaniste şi arte,Master,2,2020
3085,Informatică pentru mediul de afaceri/ Computer Science for Business,Informatică economică,97,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
2951,"Management performant în alimentaţie publică, agroturism şi protecţia consumatorului",Inginerie şi management în agricultură şi dezvoltare rurală,83,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Master,2,2020
2893,Marketing strategic/ Strategic marketing,Marketing,31,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
2888,Finanţe/ Finance,Finanţe,25,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
2759,Consiliere şi consultanţă filosofică/ Philosophical counselling and consultancy,Filosofie,9,Filosofie,Ştiinţe umaniste şi arte,Master,2,2020
2696,Administrarea organizaţiilor de afaceri/ Management of business organizations,Management,30,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
2648,Aliment - Nutriţie umană/ Food - Human nutrition,Ingineria produselor alimentare,58,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Master,2,2020
2564,Proiectarea avansată a structurilor metalice și compozite (Advanced Design of Steel and Compozite Structures),Inginerie civilă și instalații,85,Inginerie civilă,Ştiinţe inginereşti,Master,2,2020
2478,Studii cu privire la regiunea Europei Central-Răsăritene/ East Central Europe Region Studies,Istorie,12,Istorie,Ştiinţe umaniste şi arte,Master,2,2020
2298,Petroleum Engineering/ Inginerie de petrol,"Mine, petrol şi gaze",69,"Inginerie geologică, mine, petrol şi gaze",Ştiinţe inginereşti,Master,2,2020
2272,Administraţie publică și integrare europeană,Ştiinţe administrative,20,Ştiinţe administrative,Ştiinţe sociale,Master,2,2020
2232,Traductologie - Limba engleză/ Limba franceză. Traduceri în context european,Filologie,99,Filologie,Ştiinţe umaniste şi arte,Master,2,2020
2212,Topografie minieră informatizată şi cadastru,"Mine, petrol şi gaze",69,"Inginerie geologică, mine, petrol şi gaze",Ştiinţe inginereşti,Master,2,2020
2066,Studii avansate în informatică/ Advanced Studies in Computer Science,Informatică,4,Informatică,Matematică şi ştiinţe ale naturii,Master,2,2020
2065,Securitatea informaţiei/ Information Security,Informatică,4,Informatică,Matematică şi ştiinţe ale naturii,Master,2,2020
2064,Optimizare computaţională/ Computational Optimisation,Informatică,4,Informatică,Matematică şi ştiinţe ale naturii,Master,2,2020
2063,Lingvistică computaţională/ Computational Linguistic,Informatică,4,Informatică,Matematică şi ştiinţe ale naturii,Master,2,2020
2062,Ingineria sistemelor software/ Software Engineering,Informatică,4,Informatică,Matematică şi ştiinţe ale naturii,Master,2,2020
2008,Dezvoltare software şi sisteme informatice de afaceri/ Software Development and Business Information Systems,Informatică economică,97,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1982,Reproducţie şi ameliorare genetică,Zootehnie,42,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Master,2,2020
1838,Arhitectură navală/ Naval Arhitecture,Arhitectură navală,63,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Master,2,2020
1797,Proiectare și fabricație în ingineria autovehiculelor/ Design and Manufacturing in Automotive Engineering,Ingineria autovehiculelor,59,Ingineria transporturilor,Ştiinţe inginereşti,Master,2,2020
1795,Proiectarea autovehiculelor moderne,Ingineria autovehiculelor,59,Ingineria transporturilor,Ştiinţe inginereşti,Master,2,2020
1785,Economie şi administrarea afacerilor internaţionale/ International Economics and Business Administration,Economie şi afaceri internaţionale,29,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1773,Românii în istoria Europei,Istorie,12,Istorie,Ştiinţe umaniste şi arte,Master,2,2020
1771,Dezvoltare regională şi intervenţie socială,Sociologie,16,Sociologie,Ştiinţe sociale,Master,2,2020
1768,Securitate naţională şi euro-atlantică,Ştiinţe politice,18,Ştiinţe politice,Ştiinţe sociale,Master,2,2020
1760,Tehnici avansate pentru prelucrarea informaţiei/ Advanced Techniques for Information Processing,Informatică,4,Informatică,Matematică şi ştiinţe ale naturii,Master,2,2020
1664,Foto - video,Arte vizuale,35,Arte,Ştiinţe umaniste şi arte,Master,2,2020
1635,Dezvoltare sustenabilă și managementul mediului/ Sustainable Development and Environmental Management,Ingineria mediului,62,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Master,2,2020
1628,Teologie-educaţie,Teologie,14,Teologie,Ştiinţe umaniste şi arte,Master,2,2020
1608,Managementul instituţiilor publice şi non-profit,Ştiinţe administrative,20,Ştiinţe administrative,Ştiinţe sociale,Master,2,2020
1605,Analiza şi managementul conflictelor/ Conflict analysis and management,Ştiinţe administrative,20,Ştiinţe administrative,Ştiinţe sociale,Master,2,2020
1543,Proiectarea cercetării şi analiza datelor în ştiinţe sociale/ Research design and data Analysis in Social Sciences,Ştiinţe politice,18,Ştiinţe politice,Ştiinţe sociale,Master,2,2020
1539,Dezvoltare internaţională/ International Development,Ştiinţe politice,18,Ştiinţe politice,Ştiinţe sociale,Master,2,2020
1523,Diplomaţie culturală şi relaţii internaţionale/ Cultural Diplomacy and International Relations,Relaţii internaţionale şi studii europene,19,Ştiinţe politice,Ştiinţe sociale,Master,2,2020
1522,Studii transatlantice/ Transatlantic Studies,Relaţii internaţionale şi studii europene,19,Ştiinţe politice,Ştiinţe sociale,Master,2,2020
1483,Drept privat comparat/ Droit prive compare,Drept,15,Ştiinţe juridice,Ştiinţe sociale,Master,2,2020
1455,Inginerie chimică avansată de proces/ Advanced Process Chemical Engineering,Inginerie chimică,48,Chimie şi inginerie chimică,Matematică şi ştiinţe ale naturii,Master,2,2020
1451,Modelare moleculară în chimie şi biochimie/ Molecular Modeling in Chemistry and Biochemistry,Chimie,3,Chimie şi inginerie chimică,Matematică şi ştiinţe ale naturii,Master,2,2020
1422,Managementul calităţii alimentelor/ Food quality management,Ingineria produselor alimentare,58,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Master,2,2020
1181,"Limbă, literatură şi cultură engleză în context european/ English Language, Literature and Culture in the European Context",Filologie,99,Filologie,Ştiinţe umaniste şi arte,Master,2,2020
1156,Masterat în studii latino-americane/ Latin American studies master,Relaţii internaţionale şi studii europene,19,Ştiinţe politice,Ştiinţe sociale,Master,2,2020
1154,Studii de muncă/ Labour Studies,Ştiinţe politice,18,Ştiinţe politice,Ştiinţe sociale,Master,2,2020
1150,"Dezvoltare, cooperare internaţională şi ajutor umanitar/ Development, International Cooperation and Humanitarian Aid",Ştiinţe politice,18,Ştiinţe politice,Ştiinţe sociale,Master,2,2020
